date,category,region,product,value,value_b,units,cost,revenue,profit
2024-07-08,A,EMEA,P10,6.1,9.8,12,7.68,14.76,7.08
2024-07-08,B,EMEA,P01,39.6,6.15,11,30.22,47.11,16.89
2024-07-08,E,APAC,P07,61.88,36.46,12,48.78,72.16,23.38
2024-07-08,C,AMER,P02,70.29,35.69,14,61.53,92.63,31.1
2024-07-09,B,AMER,P03,45.08,38.72,10,26.26,65.52,39.26
2024-07-09,D,APAC,P09,44.47,7.65,13,26.42,62.34,35.92
2024-07-09,E,AMER,P07,31.74,17.28,9,25.97,39.29,13.32
2024-07-09,B,EMEA,P04,26.38,12.7,8,15.27,29.01,13.74
2024-07-09,A,EMEA,P09,33.11,39.94,10,22.82,45.78,22.96
2024-07-09,C,AMER,P10,24.48,12.42,5,16.36,41.04,24.68
2024-07-09,A,APAC,P06,10.26,21.18,13,9.08,25.35,16.27
2024-07-09,C,EMEA,P03,20.71,7.25,12,19.96,49.41,29.45
2024-07-09,C,EMEA,P06,36.05,21.33,14,28.74,69.83,41.09
2024-07-09,B,AMER,P09,26.63,0.75,11,19.4,38.06,18.66
2024-07-09,E,APAC,P05,50.65,21.1,10,25.97,54.74,28.77
2024-07-09,E,EMEA,P04,19.66,15.43,9,19.45,36.65,17.2
2024-07-09,E,EMEA,P06,55.64,,6,34.75,82.6,47.85
2024-07-09,E,,P04,43.56,31.16,10,41.78,55.61,13.83
2024-07-09,B,APAC,P03,60.31,41.68,17,41.29,83.02,41.73
2024-07-09,D,,P03,53.98,,12,47.36,60.16,12.8
2024-07-10,C,AMER,P06,22.13,36.52,13,20.54,48.26,27.72
2024-07-10,B,EMEA,P07,80.14,15.43,12,44.55,100.51,55.96
2024-07-10,D,EMEA,P01,30.81,35.97,13,24.62,60.75,36.13
2024-07-10,A,APAC,P10,33.03,6.72,6,27.79,55.06,27.27
2024-07-10,C,APAC,P08,27.98,7.9,10,25.12,37.12,12.0
2024-07-10,A,EMEA,P10,47.86,13.53,9,37.55,72.28,34.73
2024-07-10,E,AMER,P09,18.77,28.26,9,16.33,22.54,6.21
2024-07-10,A,AMER,P07,20.0,13.41,12,17.42,37.93,20.51
2024-07-10,A,AMER,P07,41.94,7.29,10,27.01,44.81,17.8
2024-07-10,A,EMEA,P01,32.8,19.87,11,31.04,56.72,25.68
2024-07-10,A,EMEA,P02,9.54,15.13,15,20.11,40.36,20.25
2024-07-10,B,EMEA,P01,32.79,41.11,11,19.21,43.76,24.55
2024-07-10,D,AMER,P01,74.19,15.42,14,59.58,95.2,35.62
2024-07-10,E,APAC,P02,22.16,13.97,9,18.23,34.13,15.9
2024-07-10,B,EMEA,P01,56.44,5.33,15,39.91,85.49,45.58
2024-07-10,B,EMEA,P07,38.64,20.12,18,41.93,58.68,16.75
2024-07-10,B,APAC,P06,42.89,16.72,8,30.81,68.54,37.73
2024-07-10,C,APAC,P08,20.42,8.51,9,14.85,26.71,11.86
2024-07-10,D,APAC,P10,65.71,,12,54.72,102.4,47.68
2024-07-11,D,APAC,P09,49.72,17.61,19,49.01,78.67,29.66
2024-07-11,A,EMEA,P08,71.69,9.07,14,62.3,105.86,43.56
2024-07-11,B,APAC,P07,58.91,17.15,5,40.66,54.38,13.72
2024-07-11,C,EMEA,P03,20.2,40.78,21,24.38,52.5,28.12
2024-07-11,A,EMEA,P05,60.95,17.24,22,70.16,112.34,42.18
2024-07-11,B,EMEA,P07,55.55,36.59,6,39.09,74.13,35.04
2024-07-11,A,AMER,P01,38.52,12.13,6,28.62,59.2,30.58
2024-07-11,B,AMER,P04,70.09,23.44,7,53.87,83.88,30.01
2024-07-11,D,APAC,P07,39.6,9.9,13,39.11,46.68,7.57
2024-07-11,D,APAC,P09,58.91,7.45,11,35.31,76.02,40.71
2024-07-11,C,APAC,P05,40.51,14.41,9,29.8,67.87,38.07
2024-07-11,B,EMEA,P10,36.23,50.26,16,36.69,60.69,24.0
2024-07-11,E,AMER,P04,31.19,15.89,22,32.09,72.38,40.29
2024-07-12,B,EMEA,P03,34.2,40.44,11,28.39,61.83,33.44
2024-07-12,C,APAC,P03,87.98,29.96,12,60.58,90.32,29.74
2024-07-12,A,APAC,P04,43.72,8.69,9,27.64,70.6,42.96
2024-07-12,A,AMER,P04,55.59,15.99,9,29.96,57.9,27.94
2024-07-12,E,APAC,P10,27.94,10.65,17,32.02,45.86,13.84
2024-07-12,B,EMEA,P10,56.14,10.53,9,43.0,60.15,17.15
2024-07-12,C,APAC,P01,53.91,22.31,12,37.02,85.99,48.97
2024-07-12,C,,P04,7.36,7.32,16,15.29,28.65,13.36
2024-07-12,A,APAC,P04,13.97,13.34,13,15.21,41.69,26.48
2024-07-12,B,APAC,P09,47.19,21.28,14,30.0,90.59,60.59
2024-07-12,D,EMEA,P03,14.14,14.07,16,17.81,44.96,27.15
2024-07-12,C,EMEA,P02,34.55,30.08,7,27.54,38.93,11.39
2024-07-12,A,EMEA,P02,36.26,26.84,13,29.68,49.75,20.07
2024-07-12,B,AMER,P10,51.29,8.51,11,28.23,85.51,57.28
2024-07-13,B,EMEA,P10,43.94,23.27,12,34.52,58.03,23.51
2024-07-13,D,APAC,P05,41.07,5.39,8,31.18,46.51,15.33
2024-07-13,D,EMEA,P06,6.42,22.57,9,11.11,15.36,4.25
2024-07-13,C,AMER,P06,20.89,14.14,11,20.48,42.82,22.34
2024-07-13,E,APAC,P07,68.18,,13,50.44,97.39,46.95
2024-07-13,D,EMEA,P02,73.53,5.55,16,49.69,86.62,36.93
2024-07-13,D,APAC,P03,37.74,25.72,9,21.37,51.07,29.7
2024-07-13,E,AMER,P03,53.13,9.44,13,40.37,68.44,28.07
2024-07-13,A,APAC,P09,48.85,,8,27.18,66.8,39.62
2024-07-13,E,EMEA,P05,39.09,18.51,8,30.75,45.9,15.15
2024-07-13,D,APAC,P04,19.56,7.77,10,26.62,46.65,20.03
2024-07-13,A,AMER,P06,14.58,16.01,8,16.3,34.89,18.59
2024-07-13,B,APAC,P04,35.67,15.15,18,28.59,43.9,15.31
2024-07-13,D,EMEA,P02,56.73,7.25,9,32.26,68.47,36.21
2024-07-13,E,AMER,P05,21.09,14.3,7,18.49,25.35,6.86
2024-07-13,C,AMER,P07,45.07,22.41,9,27.43,59.05,31.62
2024-07-14,B,,P08,31.32,10.77,9,21.63,49.25,27.62
2024-07-14,B,AMER,P06,31.25,10.55,9,24.88,50.31,25.43
2024-07-14,A,AMER,P07,30.48,15.92,12,36.31,59.64,23.33
2024-07-14,E,AMER,P02,22.18,9.53,5,15.18,33.73,18.55
2024-07-14,B,AMER,P05,58.08,3.68,13,34.02,92.5,58.48
2024-07-14,A,AMER,P07,49.3,24.23,8,32.73,59.06,26.33
2024-07-14,E,APAC,P08,18.65,16.38,12,17.07,34.73,17.66
2024-07-14,D,APAC,P06,41.79,3.79,15,30.66,64.91,34.25
2024-07-14,D,APAC,P05,16.61,13.76,13,14.94,33.74,18.8
2024-07-14,A,AMER,P07,25.43,22.72,20,34.91,53.69,18.78
2024-07-14,D,APAC,P01,57.82,,17,37.42,70.5,33.08
2024-07-14,D,EMEA,P07,18.83,5.81,16,23.0,29.89,6.89
2024-07-14,B,EMEA,P09,29.71,6.72,5,17.07,48.22,31.15
2024-07-14,E,EMEA,P09,59.43,37.39,11,50.77,78.71,27.94
2024-07-14,C,EMEA,P10,28.23,13.55,18,26.52,35.45,8.93
2024-07-15,B,EMEA,P02,45.03,17.68,10,24.67,61.61,36.94
2024-07-15,C,APAC,P08,28.77,20.52,10,25.38,38.62,13.24
2024-07-15,A,AMER,P08,30.54,26.64,10,16.8,33.14,16.34
2024-07-15,C,AMER,P02,40.08,4.66,21,34.35,80.24,45.89
2024-07-15,B,AMER,P10,23.47,28.21,8,15.64,40.13,24.49
2024-07-15,B,APAC,P07,40.99,11.14,12,25.44,58.54,33.1
2024-07-15,E,AMER,P09,35.47,29.81,16,40.89,76.4,35.51
2024-07-15,C,EMEA,P06,30.35,10.97,4,22.43,31.35,8.92
2024-07-15,B,APAC,P08,36.47,85.29,12,34.85,69.43,34.58
2024-07-16,B,EMEA,P02,50.0,35.76,8,32.46,65.8,33.34
2024-07-16,B,EMEA,P09,55.34,18.96,17,55.03,97.05,42.02
2024-07-16,D,EMEA,P09,84.97,23.7,14,59.03,77.75,18.72
2024-07-16,B,APAC,P01,48.11,24.76,11,26.15,58.48,32.33
2024-07-16,C,EMEA,P01,33.27,11.8,16,19.65,62.48,42.83
2024-07-16,D,APAC,P09,66.16,29.27,16,44.89,82.75,37.86
2024-07-16,A,APAC,P04,15.85,24.18,11,15.05,26.7,11.65
2024-07-16,E,EMEA,P08,22.81,,16,33.73,42.36,8.63
2024-07-16,B,EMEA,P02,20.41,8.19,14,24.47,47.46,22.99
2024-07-16,A,APAC,P06,58.57,18.13,9,33.26,71.24,37.98
2024-07-16,B,EMEA,P10,29.6,17.99,17,27.06,52.44,25.38
2024-07-16,B,EMEA,P05,36.54,33.93,11,28.61,58.21,29.6
2024-07-16,D,EMEA,P05,29.49,12.67,9,19.07,35.67,16.6
2024-07-16,A,APAC,P07,31.14,24.98,8,24.93,49.9,24.97
2024-07-17,A,APAC,P04,42.15,14.67,8,32.19,48.75,16.56
2024-07-17,B,EMEA,P09,76.37,9.0,12,62.84,114.49,51.65
2024-07-17,B,APAC,P06,22.05,43.52,10,17.16,32.1,14.94
2024-07-17,D,EMEA,P08,20.44,30.2,13,20.14,38.68,18.54
2024-07-17,B,AMER,P08,14.82,19.67,11,14.83,30.75,15.92
2024-07-17,A,AMER,P05,25.78,21.84,14,30.57,63.11,32.54
2024-07-17,C,APAC,P06,32.65,20.31,14,22.0,53.52,31.52
2024-07-17,C,EMEA,P03,34.46,15.65,6,25.66,43.11,17.45
2024-07-17,A,EMEA,P09,38.63,11.96,10,37.22,72.86,35.64
2024-07-17,B,APAC,P08,49.78,14.27,11,25.93,55.3,29.37
2024-07-17,B,APAC,P05,31.06,17.52,13,21.67,48.15,26.48
2024-07-17,D,APAC,P09,29.19,18.61,5,14.67,36.37,21.7
2024-07-18,A,AMER,P03,36.52,6.98,18,41.89,56.4,14.51
2024-07-18,A,APAC,P07,77.37,19.61,14,51.8,98.32,46.52
2024-07-18,A,AMER,P07,48.34,24.36,14,33.18,70.78,37.6
2024-07-18,D,APAC,P08,21.36,12.44,22,29.45,66.02,36.57
2024-07-18,B,EMEA,P03,17.57,2.14,8,19.17,25.36,6.19
2024-07-18,B,APAC,P07,37.6,16.28,8,18.48,38.41,19.93
2024-07-18,A,APAC,P08,20.4,9.37,10,13.84,33.97,20.13
2024-07-18,B,EMEA,P09,33.4,23.73,7,22.12,36.36,14.24
2024-07-18,B,EMEA,P06,15.01,19.87,15,19.69,34.57,14.88
2024-07-18,C,EMEA,P02,97.53,19.92,10,63.81,105.9,42.09
2024-07-18,B,EMEA,P02,48.35,21.63,7,30.9,64.81,33.91
2024-07-19,B,APAC,P08,37.11,11.4,14,27.01,50.34,23.33
2024-07-19,C,EMEA,P02,28.59,11.4,16,32.98,46.93,13.95
2024-07-19,C,AMER,P07,21.97,17.33,10,13.98,26.27,12.29
2024-07-19,B,AMER,P01,43.47,22.16,17,33.47,83.8,50.33
2024-07-19,B,EMEA,P10,46.99,36.16,13,36.22,61.99,25.77
2024-07-19,C,EMEA,P08,15.25,18.4,16,17.72,22.24,4.52
2024-07-19,B,APAC,P04,50.85,8.4,11,31.81,69.18,37.37
2024-07-19,C,EMEA,P10,75.31,13.25,17,41.34,74.42,33.08
2024-07-19,B,APAC,P10,42.13,20.74,19,50.48,94.46,43.98
2024-07-19,C,EMEA,P05,24.61,21.73,12,19.46,34.26,14.8
2024-07-19,C,AMER,P07,44.45,7.68,4,21.26,53.82,32.56
2024-07-19,E,EMEA,P09,35.59,17.29,11,25.51,37.46,11.95
2024-07-19,B,EMEA,P01,72.55,6.61,12,44.97,84.21,39.24
2024-07-19,C,APAC,P09,34.4,13.75,15,40.54,72.59,32.05
2024-07-19,A,APAC,P03,37.32,16.6,12,29.09,68.05,38.96
2024-07-19,D,AMER,P09,38.88,17.93,17,29.57,84.18,54.61
2024-07-19,D,AMER,P10,87.24,22.91,7,40.66,101.98,61.32
2024-07-19,C,APAC,P02,26.23,15.99,16,34.39,41.98,7.59
2024-07-20,C,EMEA,P08,23.84,5.06,7,13.92,33.96,20.04
2024-07-20,A,APAC,P04,47.39,7.43,17,49.03,79.17,30.14
2024-07-20,A,APAC,P07,29.84,19.16,15,28.63,38.17,9.54
2024-07-20,C,AMER,P01,35.33,19.67,19,39.36,75.75,36.39
2024-07-20,B,EMEA,P10,48.09,24.76,13,32.82,74.8,41.98
2024-07-20,C,AMER,P04,38.71,23.51,19,23.01,58.88,35.87
2024-07-20,A,AMER,P01,37.47,20.75,11,35.57,67.99,32.42
2024-07-20,C,APAC,P02,17.88,8.72,7,13.16,25.04,11.88
2024-07-20,D,EMEA,P01,28.81,25.66,7,22.48,44.95,22.47
2024-07-20,C,APAC,P05,49.07,22.17,9,30.03,50.99,20.96
2024-07-20,B,APAC,P02,67.72,9.66,13,48.49,86.18,37.69
2024-07-20,B,APAC,P03,50.57,8.04,13,41.75,80.61,38.86
2024-07-20,A,APAC,P04,61.64,20.21,14,47.97,82.24,34.27
2024-07-21,C,APAC,P10,36.94,22.97,9,27.57,51.98,24.41
2024-07-21,D,APAC,P06,44.88,15.3,9,29.72,61.51,31.79
2024-07-21,C,EMEA,P08,24.4,15.55,8,18.48,30.07,11.59
2024-07-21,E,APAC,P10,64.61,11.49,16,46.68,99.43,52.75
2024-07-21,B,AMER,P10,21.36,17.99,7,14.02,23.72,9.7
2024-07-21,C,AMER,P10,37.96,8.15,6,24.27,48.22,23.95
2024-07-21,D,EMEA,P09,30.81,22.73,7,20.52,32.94,12.42
2024-07-21,D,APAC,P07,45.31,,14,29.01,83.14,54.13
2024-07-21,A,APAC,P05,66.78,18.24,12,31.83,93.47,61.64
2024-07-21,C,EMEA,P04,21.61,17.36,13,18.98,37.5,18.52
2024-07-21,B,APAC,P02,33.18,34.14,13,31.65,65.67,34.02
2024-07-22,D,AMER,P02,38.11,22.33,11,28.68,59.13,30.45
2024-07-22,B,EMEA,P07,62.98,51.39,13,45.41,106.38,60.97
2024-07-22,E,EMEA,P10,44.51,33.71,16,40.03,55.41,15.38
2024-07-22,D,APAC,P06,67.44,10.37,10,55.35,97.12,41.77
2024-07-22,B,APAC,P03,28.99,11.82,10,23.98,34.81,10.83
2024-07-22,C,EMEA,P01,18.82,11.54,13,15.21,36.69,21.48
2024-07-22,E,AMER,P04,15.11,6.89,9,12.99,30.87,17.88
2024-07-22,E,AMER,P08,50.93,31.68,13,40.75,66.34,25.59
2024-07-22,D,APAC,P07,46.32,4.78,11,24.87,48.48,23.61
2024-07-22,E,AMER,P04,51.59,25.59,13,29.67,86.89,57.22
2024-07-22,A,APAC,P07,6.08,18.56,8,7.75,14.56,6.81
2024-07-22,E,EMEA,P06,20.52,11.69,13,15.82,44.37,28.55
2024-07-22,A,EMEA,P07,38.43,9.06,17,31.5,64.1,32.6
2024-07-22,A,EMEA,P02,46.23,29.41,7,24.39,66.25,41.86
2024-07-23,B,EMEA,P02,29.69,47.91,9,17.35,36.17,18.82
2024-07-23,D,EMEA,P02,8.92,10.43,14,15.46,28.13,12.67
2024-07-23,A,EMEA,P03,45.59,30.47,10,33.61,77.17,43.56
2024-07-23,E,EMEA,P01,32.09,20.38,11,22.65,40.35,17.7
2024-07-23,C,AMER,P04,28.08,17.0,11,24.95,40.36,15.41
2024-07-23,A,EMEA,P02,45.7,17.37,14,31.02,64.56,33.54
2024-07-23,E,APAC,P10,40.0,58.53,13,22.81,66.77,43.96
2024-07-23,E,AMER,P06,32.95,16.08,13,25.45,53.18,27.73
2024-07-23,B,APAC,P04,90.42,23.3,13,55.6,86.15,30.55
2024-07-23,A,EMEA,P03,82.98,,16,59.29,125.66,66.37
2024-07-23,D,APAC,P03,68.38,30.7,5,42.07,99.78,57.71
2024-07-24,D,APAC,P05,35.04,15.65,14,31.44,61.39,29.95
2024-07-24,C,APAC,P01,80.71,14.29,15,58.73,116.87,58.14
2024-07-24,D,APAC,P04,34.63,,15,23.98,50.9,26.92
2024-07-24,E,APAC,P01,31.99,20.73,9,24.94,31.67,6.73
2024-07-24,A,APAC,P09,133.24,11.83,13,100.32,147.56,47.24
2024-07-24,A,EMEA,P05,25.23,14.08,16,37.22,50.72,13.5
2024-07-24,A,AMER,P10,11.55,13.64,11,13.34,19.83,6.49
2024-07-24,E,APAC,P05,42.09,19.45,7,25.63,52.28,26.65
2024-07-24,A,AMER,P05,59.64,4.27,10,31.68,88.29,56.61
2024-07-24,A,AMER,P03,14.3,14.88,5,9.06,19.4,10.34
2024-07-24,E,EMEA,P01,39.7,14.57,20,39.11,63.49,24.38
2024-07-24,E,,P04,16.9,39.12,10,15.13,26.28,11.15
2024-07-24,C,APAC,P05,43.7,28.65,9,27.31,57.63,30.32
2024-07-24,A,EMEA,P02,20.47,8.54,9,14.54,32.92,18.38
2024-07-24,C,AMER,P03,43.14,30.41,11,32.71,56.48,23.77
2024-07-25,D,EMEA,P03,30.63,43.75,8,20.57,39.05,18.48
2024-07-25,A,APAC,P10,36.25,9.9,10,27.67,62.46,34.79
2024-07-25,A,EMEA,P01,49.26,17.65,8,26.97,55.55,28.58
2024-07-25,A,EMEA,P07,26.11,35.94,9,23.14,29.51,6.37
2024-07-25,D,AMER,P08,69.0,7.0,12,52.46,84.78,32.32
2024-07-25,A,AMER,P08,17.68,10.68,14,13.6,35.4,21.8
2024-07-25,B,EMEA,P01,32.34,14.49,6,17.73,41.98,24.25
2024-07-25,A,APAC,P01,54.44,20.81,12,30.94,71.58,40.64
2024-07-25,B,APAC,P04,46.28,4.99,15,28.74,57.73,28.99
2024-07-25,C,AMER,P01,23.92,29.69,12,17.55,31.47,13.92
2024-07-25,A,APAC,P03,32.52,23.76,11,25.87,52.01,26.14
2024-07-25,E,APAC,P10,85.36,2.85,11,54.65,117.0,62.35
2024-07-25,B,EMEA,P08,42.51,5.04,20,49.67,75.23,25.56
2024-07-25,E,APAC,P05,35.06,14.81,9,25.1,52.41,27.31
2024-07-25,A,APAC,P07,37.22,32.22,14,27.4,47.54,20.14
2024-07-25,D,APAC,P09,36.49,11.32,12,25.05,68.76,43.71
2024-07-26,A,EMEA,P05,53.21,7.95,13,45.16,63.33,18.17
2024-07-26,C,APAC,P04,19.68,24.76,14,19.07,32.31,13.24
2024-07-26,C,EMEA,P07,70.7,21.77,12,60.23,89.13,28.9
2024-07-26,D,AMER,P06,37.27,11.18,8,21.16,56.07,34.91
2024-07-26,C,APAC,P04,25.91,9.63,15,25.08,64.16,39.08
2024-07-26,C,EMEA,P02,35.17,22.11,13,22.31,64.43,42.12
2024-07-26,A,APAC,P02,43.3,13.06,17,48.36,70.09,21.73
2024-07-26,A,EMEA,P06,52.42,47.14,10,47.35,78.55,31.2
2024-07-26,C,EMEA,P10,34.1,16.15,6,21.57,34.23,12.66
2024-07-26,C,AMER,P10,61.81,38.46,15,32.89,90.71,57.82
2024-07-26,D,EMEA,P06,125.71,16.46,14,59.28,133.17,73.89
2024-07-26,C,EMEA,P08,38.25,5.15,18,32.14,78.89,46.75
2024-07-26,D,APAC,P10,77.43,18.32,19,71.46,120.98,49.52
2024-07-27,A,APAC,P01,6.86,12.51,11,13.94,23.57,9.63
2024-07-27,A,,P04,44.05,25.01,16,37.18,70.79,33.61
2024-07-27,B,EMEA,P05,32.57,3.45,19,33.18,66.32,33.14
2024-07-27,D,EMEA,P08,3.17,9.66,10,4.19,8.28,4.09
2024-07-27,D,APAC,P05,34.31,,9,19.93,58.58,38.65
2024-07-27,B,AMER,P03,44.95,4.77,6,23.05,63.69,40.64
2024-07-27,B,EMEA,P08,43.05,9.42,11,40.63,71.02,30.39
2024-07-27,C,EMEA,P01,39.18,41.05,11,22.77,54.9,32.13
2024-07-27,D,APAC,P10,54.8,8.9,8,34.34,72.82,38.48
2024-07-27,B,APAC,P04,31.84,17.26,12,22.13,46.83,24.7
2024-07-27,D,APAC,P03,22.47,16.33,7,21.14,28.86,7.72
2024-07-27,D,AMER,P08,31.5,45.37,13,35.86,55.49,19.63
2024-07-27,A,EMEA,P03,44.49,17.88,21,44.13,61.22,17.09
2024-07-27,E,EMEA,P01,48.81,4.64,12,32.34,70.4,38.06
2024-07-28,D,EMEA,P08,74.4,37.89,14,52.83,85.2,32.37
2024-07-28,D,APAC,P10,52.55,21.55,11,25.45,70.63,45.18
2024-07-28,D,AMER,P08,24.87,15.51,15,24.25,40.92,16.67
2024-07-28,B,APAC,P04,11.57,12.52,10,17.84,29.45,11.61
2024-07-28,E,APAC,P09,70.33,,20,44.72,111.71,66.99
2024-07-28,B,EMEA,P09,45.68,19.76,15,32.94,57.69,24.75
2024-07-28,E,APAC,P10,27.66,9.88,16,34.58,67.71,33.13
2024-07-28,B,AMER,P05,15.88,35.0,12,13.18,30.9,17.72
2024-07-28,D,EMEA,P05,30.04,12.66,9,21.29,54.57,33.28
2024-07-28,A,EMEA,P01,90.6,9.17,15,46.3,115.48,69.18
2024-07-28,E,EMEA,P04,20.25,,17,26.97,35.86,8.89
2024-07-28,C,AMER,P07,26.02,11.84,11,18.95,32.37,13.42
2024-07-28,A,EMEA,P03,25.89,9.97,7,19.29,39.99,20.7
2024-07-28,C,AMER,P04,34.11,32.08,13,25.22,55.3,30.08
2024-07-28,E,APAC,P04,32.35,22.83,4,26.46,31.46,5.0
2024-07-28,E,APAC,P06,91.02,16.03,12,61.23,122.49,61.26
2024-07-28,A,APAC,P10,25.39,13.38,13,26.73,35.22,8.49
2024-07-29,A,AMER,P05,21.1,27.03,14,25.55,49.41,23.86
2024-07-29,B,APAC,P10,83.66,16.29,12,51.86,106.29,54.43
2024-07-29,C,,P06,51.71,11.95,12,42.92,68.87,25.95
2024-07-29,B,EMEA,P03,40.45,20.55,9,27.98,46.61,18.63
2024-07-29,B,AMER,P09,50.81,26.37,11,29.6,65.72,36.12
2024-07-29,D,APAC,P01,39.79,15.84,7,21.64,48.43,26.79
2024-07-29,A,EMEA,P10,33.01,7.67,16,24.73,40.5,15.77
2024-07-29,C,AMER,P03,30.46,7.74,19,37.03,58.29,21.26
2024-07-29,D,EMEA,P04,26.62,10.77,14,16.54,35.15,18.61
2024-07-29,D,APAC,P02,73.69,29.4,13,63.01,96.39,33.38
2024-07-29,D,EMEA,P07,31.19,20.36,8,23.4,44.67,21.27
2024-07-29,C,,P10,34.23,12.21,8,24.46,40.74,16.28
2024-07-29,D,APAC,P05,24.7,27.94,12,21.9,35.86,13.96
2024-07-29,C,AMER,P04,33.85,37.41,12,31.63,56.5,24.87
2024-07-29,A,AMER,P09,31.74,,14,19.86,35.29,15.43
2024-07-29,A,APAC,P05,19.55,27.37,12,18.36,45.15,26.79
2024-07-29,A,EMEA,P05,44.2,13.67,10,28.94,64.0,35.06
2024-07-30,D,EMEA,P06,36.03,,13,28.3,53.4,25.1
2024-07-30,B,AMER,P05,89.19,9.64,20,68.81,125.75,56.94
2024-07-30,A,APAC,P09,47.96,22.07,18,47.03,76.04,29.01
2024-07-30,B,AMER,P02,50.12,23.9,13,34.5,87.47,52.97
2024-07-30,B,APAC,P06,22.74,17.93,13,21.16,40.38,19.22
2024-07-30,C,APAC,P01,39.78,28.28,9,24.01,55.96,31.95
2024-07-30,E,AMER,P07,37.92,21.37,9,27.81,63.39,35.58
2024-07-30,C,EMEA,P07,42.51,16.01,16,22.32,48.21,25.89
2024-07-30,A,AMER,P08,32.27,5.13,12,25.53,44.72,19.19
2024-07-30,B,APAC,P10,11.59,34.27,17,25.41,41.87,16.46
2024-07-30,A,APAC,P08,28.84,67.14,13,19.29,43.99,24.7
2024-07-31,D,APAC,P01,45.29,10.39,18,41.26,56.29,15.03
2024-07-31,C,AMER,P09,7.36,25.05,12,12.08,17.73,5.65
2024-07-31,C,AMER,P03,19.94,10.85,12,15.47,39.53,24.06
2024-07-31,C,APAC,P06,11.79,15.48,16,11.32,28.98,17.66
2024-07-31,E,APAC,P09,22.73,12.6,11,20.04,39.94,19.9
2024-07-31,A,EMEA,P08,29.91,11.33,14,21.22,43.73,22.51
2024-07-31,D,APAC,P04,81.98,28.53,7,46.68,81.93,35.25
2024-07-31,A,AMER,P09,19.19,10.57,10,17.01,39.49,22.48
2024-07-31,D,AMER,P06,6.22,11.04,9,5.57,16.01,10.44
2024-07-31,C,EMEA,P08,49.58,16.65,8,41.68,52.15,10.47
2024-07-31,C,APAC,P04,43.77,,8,22.86,44.51,21.65
2024-07-31,C,APAC,P04,48.86,,10,27.67,74.72,47.05
2024-07-31,C,AMER,P05,48.89,22.21,17,54.25,71.93,17.68
2024-08-01,E,APAC,P03,26.98,39.63,11,17.33,34.53,17.2
2024-08-01,A,AMER,P05,14.06,43.83,12,12.57,23.23,10.66
2024-08-01,C,APAC,P10,47.37,22.02,17,37.09,62.13,25.04
2024-08-01,C,AMER,P01,33.55,20.07,9,25.86,37.34,11.48
2024-08-01,A,EMEA,P02,14.92,31.2,17,25.97,48.72,22.75
2024-08-01,A,AMER,P02,33.11,8.1,13,21.85,53.71,31.86
2024-08-01,A,APAC,P09,18.68,12.32,16,26.36,45.23,18.87
2024-08-01,C,APAC,P09,38.97,6.22,17,38.73,74.56,35.83
2024-08-01,C,AMER,P08,33.88,32.66,16,23.65,68.02,44.37
2024-08-01,A,APAC,P06,26.41,14.51,18,24.2,34.34,10.14
2024-08-01,D,AMER,P05,50.24,10.55,14,33.52,82.64,49.12
2024-08-01,B,EMEA,P08,53.69,4.69,14,35.11,71.33,36.22
2024-08-01,B,EMEA,P05,39.42,13.52,14,31.88,59.23,27.35
2024-08-01,C,AMER,P06,78.84,5.64,5,33.85,74.41,40.56
2024-08-01,B,EMEA,P05,51.53,5.81,11,32.74,66.37,33.63
2024-08-01,A,APAC,P09,49.56,28.24,11,31.71,52.33,20.62
2024-08-01,E,,P10,43.97,15.74,15,30.98,56.01,25.03
2024-08-01,E,EMEA,P05,25.51,26.79,16,22.85,43.01,20.16
2024-08-02,C,EMEA,P03,63.15,20.0,15,38.34,94.93,56.59
2024-08-02,D,APAC,P07,31.67,14.72,14,18.61,41.12,22.51
2024-08-02,B,AMER,P02,37.23,7.58,13,34.54,67.77,33.23
2024-08-02,D,APAC,P03,13.15,7.0,14,19.09,31.63,12.54
2024-08-02,C,EMEA,P07,17.45,9.5,10,17.33,32.47,15.14
2024-08-02,A,APAC,P10,66.28,16.04,11,35.65,99.37,63.72
2024-08-02,D,APAC,P06,46.65,4.08,16,25.38,53.33,27.95
2024-08-02,B,AMER,P03,58.95,14.7,14,33.61,79.03,45.42
2024-08-02,D,APAC,P03,18.44,12.93,11,14.63,29.62,14.99
2024-08-02,E,EMEA,P10,41.28,6.88,12,34.02,44.96,10.94
2024-08-02,C,AMER,P07,18.36,16.27,13,12.14,25.45,13.31
2024-08-02,C,EMEA,P01,20.35,32.31,20,19.73,35.73,16.0
2024-08-02,D,APAC,P01,52.74,51.56,16,52.46,69.95,17.49
2024-08-02,B,AMER,P01,26.79,13.67,10,27.15,46.99,19.84
2024-08-02,A,APAC,P06,42.0,18.55,14,27.08,62.21,35.13
2024-08-02,A,AMER,P02,42.5,32.47,6,25.28,40.88,15.6
2024-08-02,D,APAC,P01,38.14,3.08,12,29.09,59.37,30.28
2024-08-03,A,EMEA,P01,28.16,12.17,12,21.12,52.32,31.2
2024-08-03,C,AMER,P06,40.27,18.37,14,38.99,70.73,31.74
2024-08-03,D,EMEA,P07,55.42,,10,40.11,77.59,37.48
2024-08-03,B,APAC,P02,32.9,21.65,8,15.73,31.14,15.41
2024-08-03,A,EMEA,P08,41.17,23.04,18,30.96,87.05,56.09
